ID_PEDIDO,FECHA,ID_CLIENTE,Cliente,ID_VENDEDOR,VENDEDOR,Genero_Vendedor,Sucursal_Vendedor,Provincia_Vendedor,latitud,longitud,Region_Vendedor,ID_PRODUCTO,Nombre_Producto,PRECIO_COMPRA,PRECIO_VENTA,CANTIDAD,INGRESO_TOTAL,foto_Productos_url,foto_Vendedor_url
84,2023-07-26,12,Sofía Comila,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,14,Queso,65,85,2,170,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
85,2022-10-30,21,Javier Diaz,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,12,Carne de pollo,55,75,16,1200,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
86,2021-02-20,6,Lucía Ramos,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,8,Yogur,30,50,93,4650,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
87,2020-03-22,4,Laura Diaz,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,15,Miel,75,95,42,3990,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
88,2023-04-20,17,Francisco Bergara,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,8,Yogur,30,50,27,1350,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
89,2022-05-21,25,Manuel Perez,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,1,Leche,50,70,25,1750,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
90,2020-02-16,25,Manuel Perez,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,7,Huevos,35,55,24,1320,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
91,2023-11-28,20,Elena Gabrie,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,12,Carne de pollo,55,75,23,1725,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
92,2022-12-08,21,Javier Diaz,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,1,Leche,50,70,20,1400,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
93,2022-10-15,16,Paula Diaz,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,11,Verduras frescas,15,35,30,1050,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
94,2020-08-09,3,José Santana,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,10,Agua potable,10,30,13,390,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
95,2023-09-23,2,María Vizcaino,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,14,Queso,65,85,12,1020,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
96,2023-05-30,15,Diego Santana,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,14,Queso,65,85,14,1190,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
97,2022-12-29,24,Claudia Comila,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,13,Pescado,50,70,74,5180,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
98,2023-07-30,14,Isabel Vizcaino,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,15,Miel,75,95,68,6460,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
99,2022-06-27,10,Carmen Santana,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,11,Verduras frescas,15,35,17,595,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
100,2022-09-09,4,Laura Diaz,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,5,Aceite,45,65,11,715,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
101,2021-11-24,26,Patricia Vizcaino,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,6,Arroz,25,45,83,3735,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
102,2023-01-13,19,Antonio Comila,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,15,Miel,75,95,100,9500,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
103,2020-08-20,7,Juan Comila,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,2,Legumbres,30,50,69,3450,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
104,2022-04-29,15,Diego Santana,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,10,Agua potable,10,30,45,1350,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
105,2023-01-17,1,Alejandro Perez,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,5,Aceite,45,65,40,2600,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
106,2023-08-01,1,Alejandro Perez,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,1,Leche,50,70,22,1540,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
107,2020-07-12,28,Teresa Diaz,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,15,Miel,75,95,23,2185,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
108,2022-01-05,19,Antonio Comila,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,11,Verduras frescas,15,35,61,2135,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
109,2021-02-04,6,Lucía Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,9,Aceite de oliva,60,80,39,3120,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
110,2021-07-25,9,Luis Diaz,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,5,Aceite,45,65,76,4940,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
111,2022-12-21,16,Paula Diaz,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,2,Legumbres,30,50,29,1450,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
112,2021-11-14,14,Isabel Vizcaino,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,3,Frutas frescas,20,40,44,1760,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
113,2021-09-03,23,Andrés Ramos,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,5,Aceite,45,65,57,3705,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
114,2020-11-25,9,Luis Diaz,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,5,Aceite,45,65,68,4420,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
115,2021-11-09,3,José Santana,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,3,Frutas frescas,20,40,70,2800,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
116,2020-07-27,13,Pablo Perez,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,3,Frutas frescas,20,40,11,440,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
117,2020-09-22,8,Ana Gabrie,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,12,Carne de pollo,55,75,41,3075,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
118,2022-03-24,30,Julia Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,12,Carne de pollo,55,75,6,450,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
119,2023-12-09,25,Manuel Perez,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,15,Miel,75,95,1,95,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
120,2023-02-24,2,María Vizcaino,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,9,Aceite de oliva,60,80,43,3440,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
121,2023-01-12,20,Elena Gabrie,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,14,Queso,65,85,83,7055,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
122,2022-09-28,24,Claudia Comila,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,9,Aceite de oliva,60,80,49,3920,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
123,2022-03-27,26,Patricia Vizcaino,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,7,Huevos,35,55,79,4345,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
124,2020-05-03,17,Francisco Bergara,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,14,Queso,65,85,23,1955,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
125,2022-09-30,17,Francisco Bergara,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,1,Leche,50,70,81,5670,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
126,2022-04-03,19,Antonio Comila,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,12,Carne de pollo,55,75,70,5250,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
127,2022-01-20,13,Pablo Perez,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,4,Pan integral,40,60,57,3420,https://png.pngtree.com/png-clipart/20230929/original/pngtree-whole-wheat-bread-cutout-png-file-png-image_13018044.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
128,2020-01-20,13,Pablo Perez,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,10,Agua potable,10,30,84,2520,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
129,2020-03-01,17,Francisco Bergara,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,9,Aceite de oliva,60,80,86,6880,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
130,2023-10-11,12,Sofía Comila,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,13,Pescado,50,70,34,2380,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
131,2021-10-29,11,Miguel Ramos,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,6,Arroz,25,45,65,2925,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
132,2023-10-26,3,José Santana,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,5,Aceite,45,65,10,650,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
133,2023-02-07,3,José Santana,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,5,Aceite,45,65,60,3900,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
134,2023-03-31,24,Claudia Comila,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,3,Frutas frescas,20,40,36,1440,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
135,2020-07-02,23,Andrés Ramos,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,11,Verduras frescas,15,35,72,2520,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
136,2021-03-21,27,David Santana,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,5,Aceite,45,65,12,780,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
137,2022-01-25,20,Elena Gabrie,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,3,Frutas frescas,20,40,56,2240,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
138,2022-01-28,4,Laura Diaz,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,12,Carne de pollo,55,75,83,6225,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
139,2023-09-27,30,Julia Ramos,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,13,Pescado,50,70,75,5250,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
140,2021-05-23,27,David Santana,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,9,Aceite de oliva,60,80,4,320,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
141,2020-05-03,29,Sergio Bergara,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,15,Miel,75,95,56,5320,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
142,2021-06-18,10,Carmen Santana,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,10,Agua potable,10,30,15,450,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
143,2021-10-09,4,Laura Diaz,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,10,Agua potable,10,30,50,1500,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
144,2023-11-28,6,Lucía Ramos,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,10,Agua potable,10,30,65,1950,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
145,2020-12-24,15,Diego Santana,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,10,Agua potable,10,30,27,810,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
146,2023-11-08,25,Manuel Perez,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,12,Carne de pollo,55,75,87,6525,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
147,2020-06-22,20,Elena Gabrie,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,5,Aceite,45,65,38,2470,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
148,2020-10-21,7,Juan Comila,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,10,Agua potable,10,30,24,720,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
149,2022-09-09,1,Alejandro Perez,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,10,Agua potable,10,30,42,1260,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
150,2022-07-21,13,Pablo Perez,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,7,Huevos,35,55,7,385,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
151,2022-03-09,7,Juan Comila,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,3,Frutas frescas,20,40,6,240,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
152,2022-09-16,8,Ana Gabrie,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,13,Pescado,50,70,36,2520,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
153,2021-11-18,12,Sofía Comila,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,6,Arroz,25,45,83,3735,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
154,2020-07-12,5,Carlos Bergara,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,8,Yogur,30,50,5,250,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
155,2022-07-15,6,Lucía Ramos,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,14,Queso,65,85,83,7055,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
156,2023-01-14,26,Patricia Vizcaino,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,13,Pescado,50,70,66,4620,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
157,2023-09-27,29,Sergio Bergara,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,1,Leche,50,70,100,7000,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
158,2020-05-20,13,Pablo Perez,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,2,Legumbres,30,50,71,3550,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
159,2020-07-03,29,Sergio Bergara,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,9,Aceite de oliva,60,80,4,320,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
160,2022-08-31,10,Carmen Santana,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,5,Aceite,45,65,36,2340,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
161,2020-05-20,22,Sara Santana,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,6,Arroz,25,45,42,1890,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
162,2023-10-02,9,Luis Diaz,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,9,Aceite de oliva,60,80,49,3920,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
163,2022-03-04,25,Manuel Perez,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,14,Queso,65,85,84,7140,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
164,2021-09-06,24,Claudia Comila,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,11,Verduras frescas,15,35,4,140,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
165,2020-09-25,22,Sara Santana,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,7,Huevos,35,55,47,2585,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
166,2022-01-01,23,Andrés Ramos,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,14,Queso,65,85,33,2805,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
167,2020-08-30,14,Isabel Vizcaino,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,12,Carne de pollo,55,75,37,2775,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
168,2023-02-24,7,Juan Comila,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,5,Aceite,45,65,22,1430,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
